,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,int_rates_add_2pct,new term
126,111642246,,16000,16000,16000,60 months,15.05,381.06,C,C4,Jun-17,Current,n,,house,Home buying,229xx,VA,509.05,0,Apr-88,0,55.0,,17,0,19647,62.2,63,w,17.05,60 months
127,110394504,,21000,21000,21000,60 months,14.08,489.51,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,5.55,0,May-93,1,,,5,0,14892,71.6,11,w,16.08,60 months
128,112077207,,27000,27000,27000,36 months,10.42,876.55,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,15.65,0,May-06,0,,103.0,8,1,12349,72.2,29,w,12.42,48 months
129,111511443,,8000,8000,8000,36 months,18.06,289.47,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,492xx,MI,19.92,0,Mar-07,4,41.0,30.0,11,2,2729,32.9,22,w,20.06,48 months
130,111874726,,11000,11000,11000,60 months,16.02,267.62,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,211xx,MD,22.15,0,Mar-04,0,,,26,0,15217,40.6,35,w,18.02,60 months
131,112053412,,12000,12000,12000,36 months,9.93,386.82,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,912xx,CA,12.19,0,May-78,0,52.0,,4,0,25935,97.9,9,w,11.93,48 months
132,111826699,,14675,14675,14675,36 months,11.99,487.35,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,010xx,MA,22.0,1,Sep-96,0,5.0,,10,0,14982,76.8,19,w,13.99,48 months
133,111818259,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,18.53,0,Mar-99,0,,,7,0,11253,79.8,9,w,13.99,48 months
134,112032447,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Current,n,,other,Other,717xx,AR,22.4,0,Jul-08,0,78.0,67.0,7,2,9669,82.6,11,w,14.62,48 months
135,111808885,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,medical,Medical expenses,225xx,VA,14.1,2,May-07,0,9.0,,6,0,2970,87.4,14,w,13.99,48 months
136,111246602,,5000,5000,5000,36 months,5.32,150.58,A,A1,Jun-17,Current,n,,home_improvement,Home improvement,303xx,GA,11.52,0,Apr-05,0,,,8,0,0,0.0,17,w,7.32,48 months
137,112052761,,40000,40000,40000,60 months,13.59,922.25,C,C2,Jun-17,Current,n,,home_improvement,Home improvement,950xx,CA,9.86,0,Sep-99,0,,,10,0,207244,33.9,32,w,15.59,60 months
138,112119601,,25000,25000,25000,60 months,19.03,648.93,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,234xx,VA,7.77,0,Apr-97,0,,,12,0,18453,47.2,17,w,21.03,60 months
139,112064156,,5000,5000,5000,36 months,9.93,161.18,B,B2,Jun-17,Current,n,,home_improvement,Home improvement,923xx,CA,11.66,1,Jun-03,3,13.0,,12,0,1416,9.3,23,w,11.93,48 months
140,111857940,,24000,24000,24000,36 months,7.07,741.82,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,968xx,HI,25.72,0,Jun-04,0,,,8,0,21798,33.5,29,w,9.07,48 months
141,112056369,,32000,32000,32000,60 months,21.45,873.83,D,D5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,276xx,NC,29.08,0,Jan-02,0,28.0,,9,0,17325,78.8,20,w,23.45,60 months
142,111998699,,15000,15000,15000,36 months,14.08,513.25,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,930xx,CA,13.61,0,Nov-05,1,69.0,,10,0,15369,49.9,16,w,16.08,48 months
143,111730168,,4000,4000,4000,36 months,16.02,140.67,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,731xx,OK,33.13,1,Jul-02,1,1.0,118.0,9,1,2761,48.4,15,w,18.02,48 months
144,112369503,,11200,11200,11200,36 months,12.62,375.33,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,284xx,NC,15.36,0,May-99,1,77.0,,4,0,2329,93.2,26,w,14.62,48 months
145,112435166,,3000,3000,3000,36 months,7.97,93.97,A,A5,Jun-17,Current,n,,credit_card,Credit card refinancing,916xx,CA,18.25,0,Oct-10,1,,,10,0,6284,43.6,10,w,9.969999999999999,48 months
146,112220049,,22000,22000,22000,36 months,13.59,747.54,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,300xx,GA,12.18,0,Dec-00,1,,25.0,21,1,24102,68.3,32,w,15.59,48 months
147,112134404,,15000,15000,15000,36 months,16.02,527.51,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,236xx,VA,18.84,1,Sep-09,0,14.0,79.0,10,1,11906,89.5,18,w,18.02,48 months
148,111996485,,10000,10000,10000,36 months,15.05,346.9,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,760xx,TX,11.82,0,Jan-04,1,47.0,,13,0,7113,44.5,24,w,17.05,48 months
149,112084686,,20000,20000,20000,60 months,9.93,424.26,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,212xx,MD,16.44,0,Dec-04,1,42.0,,12,0,35476,53.8,25,w,11.93,60 months
150,111778131,,7000,7000,7000,36 months,19.03,256.7,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,913xx,CA,23.77,0,Aug-09,1,26.0,,15,0,10940,26.4,23,f,21.03,48 months
151,111988141,,2000,2000,2000,36 months,10.42,64.93,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,170xx,PA,32.95,2,Jan-05,0,21.0,,16,0,30172,85.5,30,w,12.42,48 months
152,112290050,,15000,15000,15000,60 months,13.59,345.85,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,21.08,0,Sep-01,1,61.0,,21,0,16258,28.9,34,w,15.59,60 months
153,110957981,,6000,6000,6000,36 months,7.07,185.46,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,305xx,GA,11.28,0,Jun-02,0,57.0,,12,0,11260,19.2,16,w,9.07,48 months
154,111917820,,10000,10000,10000,60 months,12.62,225.6,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,296xx,SC,15.41,0,Jan-13,3,,,11,0,8305,27.0,21,w,14.62,60 months
155,111551644,,6000,6000,6000,36 months,16.02,211.01,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,368xx,AL,15.93,0,Jul-06,1,,,11,0,8657,78.7,27,w,18.02,48 months
156,111976993,,8000,8000,8000,36 months,16.02,281.34,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,021xx,MA,13.29,0,Dec-96,1,,,18,0,5378,70.0,21,w,18.02,48 months
157,112033127,,3000,3000,3000,36 months,16.02,105.51,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,955xx,CA,9.73,0,Mar-13,1,28.0,,5,0,1730,32.6,6,w,18.02,48 months
158,111897237,,12000,12000,12000,36 months,9.93,386.82,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,597xx,MT,12.62,1,Mar-93,0,7.0,76.0,11,3,10927,43.7,27,w,11.93,48 months
159,111683189,,12875,12875,12875,60 months,15.05,306.64,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,104xx,NY,26.62,0,Jun-11,0,,,17,0,18589,38.4,20,w,17.05,60 months
160,112438673,,6000,6000,6000,36 months,9.93,193.41,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,483xx,MI,16.1,0,Aug-05,0,27.0,,6,0,9690,59.1,12,w,11.93,48 months
161,110955889,,4800,4800,4800,36 months,7.07,148.37,A,A2,Jun-17,Current,n,,other,Other,626xx,IL,21.86,0,Jan-96,1,,,14,0,11997,41.2,20,w,9.07,48 months
162,111816681,,40000,40000,40000,36 months,9.44,1280.2,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,208xx,MD,5.69,0,Feb-88,0,32.0,,6,0,15750,69.1,23,w,11.44,48 months
163,112055008,,7000,7000,7000,36 months,7.35,217.27,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,550xx,MN,17.28,0,Apr-07,0,,,7,0,2169,13.3,10,w,9.35,48 months
164,110466888,,18000,18000,18000,60 months,11.99,400.31,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,370xx,TN,36.43,0,Mar-99,0,42.0,,9,0,20748,62.5,18,w,13.99,60 months
165,112435413,,6500,6500,6500,36 months,5.32,195.75,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,773xx,TX,8.64,0,Oct-85,0,,,9,0,6703,24.1,12,w,7.32,48 months
166,111732017,,3625,3625,3625,36 months,16.02,127.49,C,C5,Jun-17,Current,n,,other,Other,301xx,GA,29.03,0,Aug-11,0,,,5,0,4660,68.5,6,w,18.02,48 months
167,112056461,,36000,36000,36000,60 months,16.02,875.84,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,337xx,FL,23.06,0,May-93,0,27.0,,12,0,237876,81.4,22,w,18.02,60 months
168,111977321,,28000,28000,28000,60 months,15.05,666.86,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,014xx,MA,17.73,0,Sep-97,0,,,12,0,141288,44.4,24,w,17.05,60 months
169,111472180,,15000,15000,15000,36 months,7.07,463.64,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,681xx,NE,18.66,0,Dec-04,0,,,16,0,18853,63.1,38,w,9.07,48 months
170,111977621,,10000,10000,10000,36 months,5.32,301.15,A,A1,Jun-17,Current,n,,major_purchase,Major purchase,710xx,LA,28.46,0,Apr-01,0,70.0,,19,0,9718,10.1,49,w,7.32,48 months
171,112438357,,10000,10000,10000,60 months,9.93,212.13,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,606xx,IL,6.14,0,Mar-01,0,,,6,0,9980,77.4,14,w,11.93,60 months
172,112058268,,36000,36000,36000,36 months,5.32,1084.14,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,383xx,TN,15.54,0,Jul-84,1,,,19,0,57255,28.7,36,w,7.32,48 months
173,111775612,,6800,6800,6800,36 months,24.85,269.83,E,E3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,175xx,PA,20.35,0,Oct-09,0,36.0,,7,0,5490,72.2,24,w,26.85,48 months
174,111978068,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,114xx,NY,8.53,0,May-11,0,,,4,0,10039,93.0,5,w,13.99,48 months
175,111837447,,15500,15500,15500,36 months,7.07,479.1,A,A2,Jun-17,Current,n,,credit_card,Credit card refinancing,786xx,TX,17.16,0,Jun-91,0,,,5,0,3804,20.0,25,w,9.07,48 months
176,112087682,,15000,15000,15000,36 months,11.99,498.15,B,B5,Jun-17,Fully Paid,n,,credit_card,Credit card refinancing,917xx,CA,16.59,0,Apr-08,0,,,9,0,12271,56.5,17,w,13.99,36 months
177,112028604,,30000,30000,30000,36 months,18.06,1085.48,D,D2,Jun-17,Current,n,,home_improvement,Home improvement,328xx,FL,34.33,0,Apr-00,0,44.0,,8,0,8003,53.4,17,w,20.06,48 months
178,111743616,,40000,40000,40000,36 months,9.44,1280.2,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,199xx,DE,18.42,0,Apr-02,0,,,15,0,30635,43.8,25,w,11.44,48 months
179,112048100,,22000,22000,22000,36 months,16.02,773.68,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,208xx,MD,15.09,0,May-09,0,,,20,0,17760,86.2,22,w,18.02,48 months
180,112117439,,3500,3500,3500,36 months,10.91,114.44,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,905xx,CA,16.81,0,Oct-05,0,,,10,0,3482,31.1,11,w,12.91,48 months
181,111897551,,20000,20000,20000,36 months,18.06,723.66,D,D2,Jun-17,Late (31-120 days),n,,debt_consolidation,Debt consolidation,945xx,CA,14.63,1,Jan-92,1,17.0,,4,0,11389,100.0,10,w,20.06,48 months
182,111910671,,5000,5000,5000,36 months,10.91,163.49,B,B4,Jun-17,Current,n,,vacation,Vacation,941xx,CA,17.09,1,May-92,0,7.0,83.0,4,1,2497,49.0,15,w,12.91,48 months
183,112209888,,18000,18000,18000,60 months,12.62,406.07,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,270xx,NC,21.47,0,Jul-03,0,54.0,,18,0,22599,52.7,31,w,14.62,60 months
184,111489849,,35000,35000,35000,36 months,5.32,1054.02,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,221xx,VA,10.65,1,May-90,0,15.0,,14,0,39999,48.5,22,w,7.32,48 months
185,111977778,,3500,3500,3500,36 months,11.99,116.24,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,445xx,OH,17.63,0,Dec-13,0,,,6,0,2732,43.4,7,w,13.99,48 months
186,111812549,,20000,20000,20000,36 months,12.62,670.23,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,398xx,GA,32.02,0,Apr-98,0,,25.0,8,3,5719,59.0,13,w,14.62,48 months
187,111716835,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,925xx,CA,14.73,0,Oct-03,0,67.0,,16,0,5711,22.6,24,w,14.62,48 months
188,109868287,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,781xx,TX,12.91,1,Apr-00,0,23.0,,11,0,15236,54.2,16,w,12.42,48 months
189,112054716,,8000,8000,8000,36 months,16.02,281.34,C,C5,Jun-17,Current,n,,car,Car financing,078xx,NJ,8.38,0,Jul-94,1,,,6,0,21472,78.1,20,w,18.02,48 months
190,112220002,,20000,20000,20000,36 months,7.21,619.47,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,532xx,WI,4.63,0,Apr-02,0,50.0,,12,0,16598,26.5,19,w,9.21,48 months
191,111415842,,11500,11500,11500,36 months,11.99,381.91,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,6.06,0,Nov-13,0,,,6,0,6286,18.1,7,w,13.99,48 months
192,111976992,,7200,7200,7200,36 months,13.59,244.65,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,199xx,DE,26.5,0,Oct-08,0,,,8,0,7185,86.6,10,w,15.59,48 months
193,109931244,,11000,11000,11000,36 months,12.62,368.63,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,212xx,MD,9.36,0,Jul-93,0,46.0,28.0,8,1,6540,68.1,25,w,14.62,48 months
194,109770277,,10000,10000,10000,36 months,16.02,351.67,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,770xx,TX,23.89,0,Apr-12,0,48.0,,27,0,4822,17.1,31,w,18.02,48 months
195,111868904,,12000,12000,12000,36 months,10.91,392.36,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,601xx,IL,15.1,1,Feb-09,0,19.0,110.0,5,2,3967,55.9,9,w,12.91,48 months
196,111771489,,20000,20000,20000,36 months,21.45,758.14,D,D5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,758xx,TX,7.78,0,Dec-04,0,,,5,0,4839,74.4,14,w,23.45,48 months
197,111896445,,10000,10000,10000,36 months,7.07,309.1,A,A2,Jun-17,Current,n,,home_improvement,Home improvement,750xx,TX,8.14,0,Sep-99,0,,,12,0,10312,13.0,33,w,9.07,48 months
198,110648282,,5000,5000,5000,36 months,18.06,180.92,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,870xx,NM,17.31,0,Nov-12,0,,,4,0,1820,67.4,7,f,20.06,48 months
199,110090928,,33125,33125,33125,36 months,10.42,1075.4,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,30.07,0,Aug-01,0,,,11,0,52687,68.7,24,w,12.42,48 months
200,111812440,,3500,3500,3500,36 months,11.99,116.24,B,B5,Jun-17,Current,n,,vacation,Vacation,891xx,NV,7.89,0,Jun-02,1,,,4,0,9823,41.8,12,w,13.99,48 months
201,111568562,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,926xx,CA,11.42,0,Feb-08,1,29.0,,17,0,5862,29.6,20,w,13.99,48 months
202,111515054,,14450,14450,14450,60 months,15.05,344.15,C,C4,Jun-17,Current,n,,home_improvement,Home improvement,805xx,CO,12.78,0,May-04,0,26.0,,8,0,4540,31.5,37,w,17.05,60 months
203,111966220,,28000,28000,28000,36 months,12.62,938.32,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,337xx,FL,85.0,0,Jun-01,0,,,11,0,24272,70.4,15,w,14.62,48 months
204,112435865,,8400,8400,8400,36 months,5.32,252.97,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,282xx,NC,32.08,0,Nov-01,1,43.0,,20,0,15353,32.3,41,w,7.32,48 months
205,110086966,,5600,5600,5600,36 months,5.32,168.65,A,A1,Jun-17,Current,n,,vacation,Vacation,720xx,AR,30.26,0,Aug-06,0,,95.0,6,1,1047,9.3,10,w,7.32,48 months
206,111976941,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,144xx,NY,34.69,0,Sep-03,3,39.0,,23,0,7535,78.0,33,w,13.99,48 months
207,111997144,,5000,5000,5000,36 months,10.91,163.49,B,B4,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,346xx,FL,18.6,1,Sep-96,2,3.0,,9,0,3380,23.6,16,w,12.91,36 months
208,110384301,,15000,15000,15000,36 months,10.91,490.45,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,913xx,CA,17.39,1,Mar-05,0,17.0,,5,0,12659,57.5,10,w,12.91,48 months
209,111067702,,2500,2500,2500,36 months,13.59,84.95,C,C2,Jun-17,Current,n,,other,Other,281xx,NC,22.36,0,Oct-87,0,,89.0,5,1,3796,48.7,9,w,15.59,48 months
210,112131532,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,815xx,CO,34.41,2,Feb-97,0,16.0,,21,0,29839,81.5,43,w,14.62,48 months
211,112154919,,1500,1500,1500,36 months,9.93,48.36,B,B2,Jun-17,Current,n,,other,Other,217xx,MD,10.82,0,Jun-89,0,,61.0,11,1,2382,15.5,23,w,11.93,48 months
212,112438186,,10000,10000,10000,60 months,25.82,298.34,E,E4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,492xx,MI,5.3,2,Mar-04,1,11.0,,5,0,4498,48.9,14,w,27.82,60 months
213,112435495,,6000,6000,6000,36 months,12.62,201.07,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,950xx,CA,7.83,0,Aug-00,1,64.0,,11,0,14741,97.0,17,w,14.62,48 months
214,112025752,,14000,14000,14000,36 months,20.0,520.3,D,D4,Jun-17,Current,n,,credit_card,Credit card refinancing,945xx,CA,20.35,0,Dec-04,0,56.0,86.0,6,1,9656,96.6,20,w,22.0,48 months
215,112015122,,9000,9000,9000,36 months,9.93,290.11,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,171xx,PA,26.14,0,Aug-01,1,,,15,0,13376,27.4,28,w,11.93,48 months
216,110777635,,1800,1800,1800,36 months,5.32,54.21,A,A1,Jun-17,Current,n,,other,Other,112xx,NY,13.01,0,Oct-04,0,,,10,0,2705,5.4,18,w,7.32,48 months
217,111871350,,5000,5000,5000,36 months,10.42,162.33,B,B3,Jun-17,Late (31-120 days),n,,other,Other,104xx,NY,7.89,0,Jun-06,0,,,3,0,2110,95.9,7,w,12.42,48 months
218,112240077,,4500,4500,4500,36 months,5.32,135.52,A,A1,Jun-17,Current,n,,credit_card,Credit card refinancing,554xx,MN,13.53,0,Aug-03,0,46.0,,11,0,7993,34.0,17,w,7.32,48 months
219,112077258,,18000,18000,18000,60 months,14.08,419.58,C,C3,Jun-17,Current,n,,home_improvement,Home improvement,117xx,NY,3.79,0,May-97,0,30.0,,10,0,1059,6.2,19,w,16.08,60 months
220,111826718,,24000,24000,24000,60 months,9.93,509.11,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,857xx,AZ,18.41,0,Feb-94,1,59.0,,24,0,39578,35.1,38,w,11.93,60 months
221,111411377,,13375,13375,13375,60 months,15.05,318.55,C,C4,Jun-17,Current,n,,home_improvement,Home improvement,801xx,CO,23.29,0,Oct-99,0,,94.0,6,1,10260,57.0,32,w,17.05,60 months
222,111670729,,40000,40000,40000,36 months,9.44,1280.2,B,B1,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,761xx,TX,4.76,1,Jun-99,0,23.0,,11,0,23493,0.0,34,w,11.44,36 months
223,110732361,,12000,12000,12000,60 months,16.02,291.95,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,847xx,UT,31.28,1,Nov-04,0,22.0,,10,0,11998,60.0,16,w,18.02,60 months
224,111788759,,25000,25000,25000,60 months,15.05,595.41,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,799xx,TX,18.28,0,Jun-03,0,59.0,55.0,16,1,6706,26.5,38,w,17.05,60 months
225,111916915,,6000,6000,6000,36 months,16.02,211.01,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,853xx,AZ,2.73,2,Nov-02,0,17.0,,10,0,4970,75.3,19,w,18.02,48 months
226,111518269,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,871xx,NM,17.41,1,Sep-03,0,7.0,,8,0,9997,65.3,12,w,12.42,48 months
227,111494350,,17000,17000,17000,36 months,10.42,551.91,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,376xx,TN,18.43,1,Jun-95,1,21.0,,8,0,450,11.5,23,w,12.42,48 months
228,112339884,,12000,12000,12000,60 months,14.08,279.72,C,C3,Jun-17,Current,n,,credit_card,Credit card refinancing,850xx,AZ,20.34,4,Apr-98,1,5.0,,6,0,8266,98.4,32,w,16.08,60 months
229,111704050,,7200,7200,7200,36 months,10.91,235.42,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,983xx,WA,12.14,0,Feb-06,1,,,21,0,14517,65.7,35,w,12.91,48 months
230,112053763,,4800,4800,4800,36 months,11.99,159.41,B,B5,Jun-17,Current,n,,home_improvement,Home improvement,577xx,SD,23.85,0,Dec-99,0,,89.0,6,2,17873,97.1,9,w,13.99,48 months
231,111836351,,6400,6400,6400,36 months,11.99,212.55,B,B5,Jun-17,Current,n,,medical,Medical expenses,945xx,CA,11.88,0,Nov-05,0,,94.0,9,1,13385,66.6,15,w,13.99,48 months
232,111813888,,2000,2000,2000,36 months,7.21,61.95,A,A3,Jun-17,Current,n,,other,Other,117xx,NY,13.97,1,Dec-83,0,10.0,,13,0,5443,32.6,33,w,9.21,48 months
233,110947817,,6000,6000,6000,36 months,10.91,196.18,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,12.08,0,Jan-13,0,,,19,0,11047,36.2,20,w,12.91,48 months
234,111630032,,10550,10550,10550,36 months,9.44,337.66,B,B1,Jun-17,Current,n,,major_purchase,Major purchase,026xx,MA,11.74,0,Jun-90,0,70.0,71.0,5,1,0,0.0,25,w,11.44,48 months
235,111837279,,6000,6000,6000,36 months,15.05,208.14,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,853xx,AZ,28.88,8,Aug-98,1,16.0,,9,0,5215,24.3,25,w,17.05,48 months
236,112120590,,6000,6000,6000,36 months,16.02,211.01,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,601xx,IL,20.31,0,Mar-94,1,66.0,28.0,9,1,6798,69.4,29,w,18.02,48 months
237,111967686,,14500,14500,14500,36 months,11.99,481.54,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,100xx,NY,15.16,0,Sep-02,0,62.0,,18,0,14530,46.7,34,w,13.99,48 months
238,112154797,,6000,6000,6000,36 months,9.93,193.41,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,191xx,PA,22.63,0,Aug-12,0,,,14,0,1882,19.0,14,w,11.93,48 months
239,112028979,,35000,35000,35000,60 months,30.84,1150.5,G,G2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,294xx,SC,18.17,0,Mar-88,2,,,12,0,25826,74.6,15,w,32.84,60 months
240,112152638,,5500,5500,5500,36 months,9.44,176.03,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,170xx,PA,20.88,0,Jan-05,0,34.0,,13,0,5329,26.6,33,w,11.44,48 months
241,110429696,,24000,24000,24000,36 months,30.65,1027.41,F,F4,Jun-17,Current,n,,credit_card,Credit card refinancing,815xx,CO,17.56,0,Aug-01,2,31.0,,29,0,19408,29.4,67,f,32.65,48 months
242,111926953,,20000,20000,20000,36 months,11.99,664.2,B,B5,Jun-17,Fully Paid,n,,credit_card,Credit card refinancing,060xx,CT,22.93,0,Jan-02,0,,,12,0,17749,55.0,42,w,13.99,36 months
243,110261189,,35000,35000,35000,60 months,15.05,833.57,C,C4,Jun-17,Late (31-120 days),n,,credit_card,Credit card refinancing,930xx,CA,13.76,0,Jun-75,2,,,14,0,226474,84.0,48,w,17.05,60 months
244,111684589,,20000,20000,20000,60 months,11.99,444.79,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,11.89,0,Aug-05,0,,,9,0,20111,78.0,10,w,13.99,60 months
245,112349918,,16800,16800,16800,36 months,9.93,541.54,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,750xx,TX,22.25,0,Nov-92,0,,57.0,27,2,9959,76.6,40,w,11.93,48 months
246,112049115,,9600,9600,9600,36 months,18.06,347.36,D,D2,Jun-17,Current,n,,home_improvement,Home improvement,814xx,CO,47.53,0,Mar-08,0,56.0,,9,0,3905,79.7,20,w,20.06,48 months
247,112436792,,7000,7000,7000,36 months,9.93,225.65,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,273xx,NC,25.96,0,Sep-91,2,43.0,,24,0,22566,29.7,34,w,11.93,48 months
248,112155229,,7200,7200,7200,36 months,7.97,225.53,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,232xx,VA,11.83,0,Feb-87,0,,,9,0,9529,21.6,12,w,9.969999999999999,48 months
